"SiteName","ReportedTime-UTC","VOC","O3","SO2","NO2","ReceivedTime"
"G-VOC","2025-01-12T22:36:00.008Z","2.076","0.0728","0.2316","0","1/12/2025, 16:36:00"
"G-VOC","2025-01-12T22:35:31.994Z","2.08","0.0724","0.2308","0","1/12/2025, 16:35:32"
"G-VOC","2025-01-12T22:35:03.992Z","2.092","0.072","0.2304","0","1/12/2025, 16:35:04"
"G-VOC","2025-01-12T22:34:35.974Z","2.084","0.072","0.2304","0","1/12/2025, 16:34:36"
"H-VOC","2025-01-12T22:34:27.581Z","2.004","0.0684","0.2868","0","1/12/2025, 16:34:27"
"G-VOC","2025-01-12T22:34:07.966Z","2.076","0.072","0.2292","0","1/12/2025, 16:34:08"
"H-VOC","2025-01-12T22:33:45.569Z","2.016","0.0684","0.2872","0","1/12/2025, 16:33:45"
"G-VOC","2025-01-12T22:33:39.952Z","2.056","0.072","0.2324","0","1/12/2025, 16:33:40"
"G-VOC","2025-01-12T22:33:11.955Z","2.068","0.072","0.232","0","1/12/2025, 16:33:12"
"H-VOC","2025-01-12T22:33:03.573Z","2.008","0.0684","0.2856","0","1/12/2025, 16:33:03"
"H-VOC","2025-01-12T22:32:21.580Z","2.012","0.0684","0.2864","0.0004","1/12/2025, 16:32:21"
"H-VOC","2025-01-12T22:31:39.596Z","2.016","0.0684","0.29","0","1/12/2025, 16:31:39"
"H-VOC","2025-01-12T22:30:57.550Z","2.028","0.0684","0.2928","0","1/12/2025, 16:30:57"
"H-VOC","2025-01-12T22:30:15.538Z","2.02","0.068","0.288","0","1/12/2025, 16:30:16"
"G-VOC","2025-01-12T22:27:35.869Z","2.104","0.0724","0.23","0","1/12/2025, 16:27:36"
"G-VOC","2025-01-12T22:27:07.858Z","2.148","0.072","0.2324","0","1/12/2025, 16:27:08"
"G-VOC","2025-01-12T22:26:39.848Z","2.144","0.072","0.2368","0","1/12/2025, 16:26:39"
"G-VOC","2025-01-12T22:26:11.842Z","2.112","0.072","0.2428","0","1/12/2025, 16:26:12"
"G-VOC","2025-01-12T22:25:43.846Z","2.104","0.074","0.2308","0","1/12/2025, 16:25:44"
"G-VOC","2025-01-12T22:25:15.841Z","2.128","0.0736","0.2336","0","1/12/2025, 16:25:16"
"G-VOC","2025-01-12T22:24:47.846Z","2.176","0.0732","0.242","0","1/12/2025, 16:24:48"
"G-VOC","2025-01-12T22:24:19.817Z","2.168","0.0728","0.2332","0","1/12/2025, 16:24:20"
"G-VOC","2025-01-12T22:23:51.803Z","2.196","0.0728","0.2468","0","1/12/2025, 16:23:52"
"G-VOC","2025-01-12T22:23:23.798Z","2.18","0.072","0.2544","0","1/12/2025, 16:23:24"
"G-VOC","2025-01-12T22:22:55.793Z","2.192","0.0724","0.238","0","1/12/2025, 16:22:56"
"H-VOC","2025-01-12T22:19:45.454Z","1.964","0.0708","0.2884","0","1/12/2025, 16:19:45"
"H-VOC","2025-01-12T22:19:03.455Z","1.96","0.0704","0.2904","0","1/12/2025, 16:19:03"
"H-VOC","2025-01-12T22:18:21.454Z","1.972","0.0704","0.2928","0","1/12/2025, 16:18:21"
"H-VOC","2025-01-12T22:17:39.462Z","1.996","0.07","0.292","0.0004","1/12/2025, 16:17:39"
"G-VOC","2025-01-12T22:17:19.705Z","2.184","0.0712","0.232","0","1/12/2025, 16:17:19"
"H-VOC","2025-01-12T22:16:57.436Z","1.976","0.0696","0.2924","0","1/12/2025, 16:16:57"
"G-VOC","2025-01-12T22:16:51.692Z","2.192","0.0708","0.2296","0","1/12/2025, 16:16:51"
"G-VOC","2025-01-12T22:16:23.679Z","2.196","0.0704","0.2312","0","1/12/2025, 16:16:24"
"H-VOC","2025-01-12T22:16:15.432Z","1.992","0.0696","0.2924","0","1/12/2025, 16:16:15"
"G-VOC","2025-01-12T22:15:55.675Z","2.2","0.07","0.2316","0","1/12/2025, 16:15:56"
"H-VOC","2025-01-12T22:15:33.452Z","1.972","0.0696","0.2884","0","1/12/2025, 16:15:33"
"G-VOC","2025-01-12T22:15:27.673Z","2.236","0.0696","0.232","0","1/12/2025, 16:15:28"
"G-VOC","2025-01-12T22:14:59.679Z","2.256","0.0696","0.2324","0","1/12/2025, 16:15:00"
"G-VOC","2025-01-12T22:14:31.668Z","2.26","0.0688","0.2304","0","1/12/2025, 16:14:31"
"G-VOC","2025-01-12T22:14:03.703Z","2.284","0.0684","0.232","0","1/12/2025, 16:14:04"
"G-VOC","2025-01-12T22:13:35.644Z","2.312","0.0676","0.2336","0","1/12/2025, 16:13:36"
"G-VOC","2025-01-12T22:13:07.648Z","2.332","0.0672","0.2332","0","1/12/2025, 16:13:07"
"G-VOC","2025-01-12T22:07:31.576Z","2.38","0.066","0.2332","0","1/12/2025, 16:07:32"
"G-VOC","2025-01-12T22:07:03.562Z","2.376","0.066","0.2352","0","1/12/2025, 16:07:04"
"G-VOC","2025-01-12T22:06:35.560Z","2.36","0.066","0.2396","0","1/12/2025, 16:06:35"
"G-VOC","2025-01-12T22:06:07.546Z","2.34","0.0664","0.2344","0","1/12/2025, 16:06:08"
"G-VOC","2025-01-12T22:05:39.570Z","2.328","0.0672","0.2336","0","1/12/2025, 16:05:39"
"G-VOC","2025-01-12T22:05:11.564Z","2.304","0.0672","0.2324","0","1/12/2025, 16:05:11"
"G-VOC","2025-01-12T22:04:43.522Z","2.304","0.0672","0.2396","0","1/12/2025, 16:04:43"
"G-VOC","2025-01-12T22:04:15.522Z","2.356","0.0676","0.2356","0","1/12/2025, 16:04:15"
"G-VOC","2025-01-12T22:03:47.512Z","2.332","0.0676","0.2348","0","1/12/2025, 16:03:47"
"G-VOC","2025-01-12T22:03:19.503Z","2.336","0.0672","0.2316","0","1/12/2025, 16:03:19"
"G-VOC","2025-01-12T22:02:51.493Z","2.388","0.0672","0.2348","0","1/12/2025, 16:02:51"
"IOB-Air-Gen4-12062024","2025-01-12T22:01:14.144Z","2.52","0.06","0.2936","0","1/12/2025, 16:01:14"
"G-VOC","2025-01-12T21:57:15.420Z","2.288","0.0696","0.2436","0","1/12/2025, 15:57:15"
"G-VOC","2025-01-12T21:56:47.410Z","2.24","0.0704","0.2356","0","1/12/2025, 15:56:47"
"G-VOC","2025-01-12T21:56:19.403Z","2.212","0.0716","0.2396","0","1/12/2025, 15:56:19"
"G-VOC","2025-01-12T21:55:51.392Z","2.172","0.0724","0.236","0","1/12/2025, 15:55:51"
"IOB-Air-Gen4-12062024","2025-01-12T21:55:24.107Z","2.5","0.0608","0.288","0","1/12/2025, 15:55:24"
"G-VOC","2025-01-12T21:55:23.380Z","2.084","0.0728","0.2376","0","1/12/2025, 15:55:23"
"G-VOC","2025-01-12T21:54:55.381Z","2.084","0.0728","0.24","0","1/12/2025, 15:54:55"
"G-VOC","2025-01-12T21:54:27.388Z","2.096","0.0724","0.2364","0","1/12/2025, 15:54:27"
"G-VOC","2025-01-12T21:53:59.371Z","2.076","0.0728","0.234","0","1/12/2025, 15:53:59"
"G-VOC","2025-01-12T21:53:31.371Z","2.076","0.0728","0.232","0","1/12/2025, 15:53:31"
"G-VOC","2025-01-12T21:53:03.363Z","2.068","0.0728","0.2324","0","1/12/2025, 15:53:03"
"IOB-Air-Gen4-12062024","2025-01-12T21:49:34.115Z","2.352","0.0644","0.2908","0","1/12/2025, 15:49:34"
"G-VOC","2025-01-12T21:47:27.275Z","1.996","0.0764","0.2316","0","1/12/2025, 15:47:27"
"G-VOC","2025-01-12T21:46:59.273Z","1.996","0.0764","0.2448","0","1/12/2025, 15:46:59"
"G-VOC","2025-01-12T21:46:31.269Z","2.004","0.076","0.2304","0","1/12/2025, 15:46:31"
"G-VOC","2025-01-12T21:46:03.253Z","1.988","0.0764","0.236","0","1/12/2025, 15:46:03"
"G-VOC","2025-01-12T21:45:35.279Z","1.984","0.0764","0.232","0","1/12/2025, 15:45:35"
"G-VOC","2025-01-12T21:45:07.241Z","1.984","0.0764","0.2308","0","1/12/2025, 15:45:07"
"G-VOC","2025-01-12T21:44:39.224Z","1.984","0.0764","0.2296","0","1/12/2025, 15:44:39"
"G-VOC","2025-01-12T21:44:11.216Z","2.008","0.0764","0.2312","0","1/12/2025, 15:44:11"
"IOB-Air-Gen4-12062024","2025-01-12T21:43:44.080Z","2.176","0.0712","0.2828","0","1/12/2025, 15:43:44"
"G-VOC","2025-01-12T21:43:43.210Z","2.024","0.076","0.2308","0","1/12/2025, 15:43:43"
"G-VOC","2025-01-12T21:43:15.203Z","2.028","0.0756","0.2292","0","1/12/2025, 15:43:15"
"G-VOC","2025-01-12T21:42:47.237Z","2.032","0.0748","0.2368","0","1/12/2025, 15:42:47"
"IOB-Air-Gen4-12062024","2025-01-12T21:37:54.014Z","2.26","0.0688","0.2892","0","1/12/2025, 15:37:54"
"G-VOC","2025-01-12T21:37:11.120Z","2.104","0.0724","0.2292","0","1/12/2025, 15:37:11"
"G-VOC","2025-01-12T21:36:43.116Z","2.116","0.072","0.23","0","1/12/2025, 15:36:43"
"G-VOC","2025-01-12T21:36:15.112Z","2.116","0.0716","0.2308","0","1/12/2025, 15:36:15"
"G-VOC","2025-01-12T21:35:47.099Z","2.096","0.0712","0.2312","0","1/12/2025, 15:35:47"
"G-VOC","2025-01-12T21:35:19.092Z","2.08","0.0716","0.2348","0","1/12/2025, 15:35:19"
"G-VOC","2025-01-12T21:34:51.083Z","2.092","0.072","0.2296","0","1/12/2025, 15:34:51"
"G-VOC","2025-01-12T21:34:23.069Z","2.068","0.0716","0.2304","0","1/12/2025, 15:34:23"
"G-VOC","2025-01-12T21:33:55.062Z","2.072","0.072","0.2324","0","1/12/2025, 15:33:55"
"G-VOC","2025-01-12T21:33:27.074Z","2.088","0.0728","0.2348","0","1/12/2025, 15:33:27"
"G-VOC","2025-01-12T21:32:59.056Z","2.072","0.0728","0.2656","0","1/12/2025, 15:32:59"
"IOB-Air-Gen4-12062024","2025-01-12T21:32:03.978Z","2.228","0.0696","0.2892","0","1/12/2025, 15:32:04"
"G-VOC","2025-01-12T21:27:23.003Z","2.024","0.0748","0.2308","0","1/12/2025, 15:27:23"
"G-VOC","2025-01-12T21:26:54.958Z","2.004","0.0752","0.2308","0","1/12/2025, 15:26:55"
"G-VOC","2025-01-12T21:26:26.948Z","1.992","0.0752","0.2332","0","1/12/2025, 15:26:27"
"IOB-Air-Gen4-12062024","2025-01-12T21:26:13.931Z","2.344","0.0644","0.2912","0","1/12/2025, 15:26:14"
"G-VOC","2025-01-12T21:25:58.953Z","2.02","0.0748","0.2292","0","1/12/2025, 15:25:59"
"G-VOC","2025-01-12T21:25:30.945Z","2.02","0.0744","0.2284","0","1/12/2025, 15:25:31"
"IOB-Air-Gen4-12062024","2025-01-12T21:25:23.963Z","2.288","0.0656","0.2932","0.0008","1/12/2025, 15:25:24"
"G-VOC","2025-01-12T21:25:02.930Z","2.028","0.074","0.232","0","1/12/2025, 15:25:03"
"G-VOC","2025-01-12T21:24:34.923Z","2.02","0.0736","0.2304","0","1/12/2025, 15:24:35"
"G-VOC","2025-01-12T21:24:06.910Z","2.012","0.074","0.2316","0","1/12/2025, 15:24:07"
"G-VOC","2025-01-12T21:23:38.895Z","1.992","0.0736","0.23","0","1/12/2025, 15:23:39"
"G-VOC","2025-01-12T21:23:10.892Z","2","0.0736","0.2304","0","1/12/2025, 15:23:11"
"G-VOC","2025-01-12T21:22:42.888Z","2","0.0736","0.23","0","1/12/2025, 15:22:43"
"IOB-Air-Gen4-12062024","2025-01-12T21:19:33.909Z","2.312","0.0676","0.2876","0","1/12/2025, 15:19:34"
"G-VOC","2025-01-12T21:17:06.799Z","2.02","0.0732","0.234","0","1/12/2025, 15:17:07"
"G-VOC","2025-01-12T21:16:38.794Z","1.984","0.0732","0.2312","0","1/12/2025, 15:16:39"
"G-VOC","2025-01-12T21:16:10.784Z","1.956","0.0744","0.2696","0","1/12/2025, 15:16:11"
"G-VOC","2025-01-12T21:15:42.812Z","1.988","0.0756","0.2304","0","1/12/2025, 15:15:43"
"G-VOC","2025-01-12T21:15:14.776Z","1.964","0.0764","0.2352","0","1/12/2025, 15:15:15"
"G-VOC","2025-01-12T21:14:46.789Z","1.98","0.076","0.2328","0","1/12/2025, 15:14:47"
"G-VOC","2025-01-12T21:14:18.753Z","1.964","0.076","0.2376","0","1/12/2025, 15:14:19"
"G-VOC","2025-01-12T21:13:50.736Z","1.98","0.076","0.2468","0","1/12/2025, 15:13:51"
"IOB-Air-Gen4-12062024","2025-01-12T21:13:43.839Z","2.472","0.0612","0.2908","0","1/12/2025, 15:13:44"
"G-VOC","2025-01-12T21:13:22.731Z","1.988","0.076","0.2308","0","1/12/2025, 15:13:23"
"G-VOC","2025-01-12T21:12:54.733Z","1.984","0.076","0.2308","0","1/12/2025, 15:12:55"
"IOB-Air-Gen4-12062024","2025-01-12T21:07:53.804Z","2.452","0.0628","0.2876","0","1/12/2025, 15:07:54"
"G-VOC","2025-01-12T21:07:18.648Z","1.936","0.0768","0.2308","0","1/12/2025, 15:07:18"
"G-VOC","2025-01-12T21:06:50.637Z","1.928","0.0768","0.232","0","1/12/2025, 15:06:51"
"G-VOC","2025-01-12T21:06:22.620Z","1.952","0.0764","0.2328","0","1/12/2025, 15:06:23"
"G-VOC","2025-01-12T21:05:54.666Z","1.972","0.0756","0.2332","0","1/12/2025, 15:05:55"
"G-VOC","2025-01-12T21:05:26.618Z","2.008","0.0756","0.2348","0","1/12/2025, 15:05:27"
"G-VOC","2025-01-12T21:04:58.635Z","2.024","0.076","0.2336","0","1/12/2025, 15:04:59"
"G-VOC","2025-01-12T21:04:30.608Z","2.016","0.0756","0.232","0","1/12/2025, 15:04:31"
"G-VOC","2025-01-12T21:04:02.592Z","2.04","0.0756","0.2316","0","1/12/2025, 15:04:02"
"G-VOC","2025-01-12T21:03:34.590Z","2.012","0.0756","0.2344","0","1/12/2025, 15:03:35"
"G-VOC","2025-01-12T21:03:06.573Z","2.036","0.076","0.2372","0","1/12/2025, 15:03:07"
"G-VOC","2025-01-12T21:02:38.572Z","2.004","0.076","0.234","0","1/12/2025, 15:02:38"
"G-VOC","2025-01-12T20:57:02.496Z","2.004","0.0736","0.2372","0","1/12/2025, 14:57:03"
"G-VOC","2025-01-12T20:56:34.487Z","2.012","0.074","0.2364","0","1/12/2025, 14:56:35"
"G-VOC","2025-01-12T20:56:06.465Z","2.024","0.0748","0.2324","0","1/12/2025, 14:56:06"
"G-VOC","2025-01-12T20:55:38.503Z","2.044","0.074","0.2324","0","1/12/2025, 14:55:38"
"G-VOC","2025-01-12T20:55:10.452Z","2.044","0.0732","0.236","0","1/12/2025, 14:55:10"
"G-VOC","2025-01-12T20:54:42.448Z","2.056","0.0736","0.2316","0","1/12/2025, 14:54:42"
"G-VOC","2025-01-12T20:54:14.449Z","2.068","0.0732","0.238","0","1/12/2025, 14:54:14"
"G-VOC","2025-01-12T20:53:46.433Z","2.06","0.0728","0.2356","0","1/12/2025, 14:53:47"
"G-VOC","2025-01-12T20:53:18.428Z","2.06","0.072","0.2324","0","1/12/2025, 14:53:18"
"G-VOC","2025-01-12T20:52:50.458Z","2.052","0.0716","0.2332","0","1/12/2025, 14:52:50"
"H-VOC","2025-01-12T20:50:51.067Z","1.984","0.0748","0.2964","0","1/12/2025, 14:50:52"
"H-VOC","2025-01-12T20:50:09.074Z","1.964","0.0744","0.294","0.0004","1/12/2025, 14:50:09"
"H-VOC","2025-01-12T20:49:27.063Z","1.976","0.0748","0.2928","0","1/12/2025, 14:49:27"
"H-VOC","2025-01-12T20:48:45.041Z","1.996","0.0748","0.2976","0.0004","1/12/2025, 14:48:45"
"H-VOC","2025-01-12T20:48:03.045Z","2.008","0.0744","0.2952","0","1/12/2025, 14:48:03"
"H-VOC","2025-01-12T20:47:21.039Z","2","0.074","0.2948","0.0004","1/12/2025, 14:47:21"
"G-VOC","2025-01-12T20:47:14.331Z","2.032","0.0728","0.2356","0","1/12/2025, 14:47:14"
"G-VOC","2025-01-12T20:46:46.317Z","2","0.0728","0.2348","0","1/12/2025, 14:46:46"
"H-VOC","2025-01-12T20:46:39.059Z","1.992","0.074","0.2952","0.0004","1/12/2025, 14:46:39"
"G-VOC","2025-01-12T20:46:18.350Z","1.992","0.0732","0.2312","0","1/12/2025, 14:46:18"
"G-VOC","2025-01-12T20:45:50.296Z","2.016","0.074","0.2328","0","1/12/2025, 14:45:50"
"G-VOC","2025-01-12T20:45:22.289Z","1.988","0.0744","0.2352","0","1/12/2025, 14:45:22"
"G-VOC","2025-01-12T20:44:54.286Z","1.956","0.0752","0.2336","0","1/12/2025, 14:44:54"
"G-VOC","2025-01-12T20:44:26.287Z","1.964","0.0756","0.236","0","1/12/2025, 14:44:26"
"G-VOC","2025-01-12T20:43:58.277Z","1.988","0.076","0.2344","0","1/12/2025, 14:43:58"
"G-VOC","2025-01-12T20:43:30.276Z","1.964","0.0768","0.2336","0","1/12/2025, 14:43:31"
"G-VOC","2025-01-12T20:43:02.265Z","1.964","0.078","0.232","0","1/12/2025, 14:43:02"
"G-VOC","2025-01-12T20:42:34.294Z","2","0.0788","0.2384","0","1/12/2025, 14:42:34"
"G-VOC","2025-01-12T20:36:58.182Z","1.924","0.0776","0.236","0","1/12/2025, 14:36:58"
"G-VOC","2025-01-12T20:36:30.179Z","1.9","0.0788","0.2344","0","1/12/2025, 14:36:30"
"H-VOC","2025-01-12T20:36:08.933Z","1.928","0.0772","0.2964","0","1/12/2025, 14:36:09"
"G-VOC","2025-01-12T20:36:02.205Z","1.956","0.0796","0.2332","0","1/12/2025, 14:36:02"
"G-VOC","2025-01-12T20:35:34.150Z","1.936","0.0788","0.2344","0","1/12/2025, 14:35:34"
"H-VOC","2025-01-12T20:35:26.945Z","1.94","0.0768","0.2956","0","1/12/2025, 14:35:27"
"G-VOC","2025-01-12T20:35:06.187Z","1.92","0.0788","0.2404","0","1/12/2025, 14:35:06"
"H-VOC","2025-01-12T20:34:44.965Z","1.932","0.076","0.2972","0","1/12/2025, 14:34:45"
"G-VOC","2025-01-12T20:34:38.143Z","1.88","0.0804","0.2392","0","1/12/2025, 14:34:38"
"G-VOC","2025-01-12T20:34:10.186Z","1.904","0.0804","0.234","0","1/12/2025, 14:34:10"
"H-VOC","2025-01-12T20:34:02.920Z","1.972","0.0764","0.2948","0","1/12/2025, 14:34:03"
"G-VOC","2025-01-12T20:33:42.167Z","1.912","0.08","0.2336","0","1/12/2025, 14:33:42"
"H-VOC","2025-01-12T20:33:20.916Z","1.964","0.076","0.2952","0.0004","1/12/2025, 14:33:21"
"G-VOC","2025-01-12T20:33:14.160Z","1.888","0.08","0.244","0","1/12/2025, 14:33:14"
"G-VOC","2025-01-12T20:32:46.123Z","1.904","0.08","0.2348","0","1/12/2025, 14:32:46"
"H-VOC","2025-01-12T20:32:38.907Z","1.96","0.076","0.2976","0.0004","1/12/2025, 14:32:39"
"H-VOC","2025-01-12T20:31:56.910Z","1.98","0.076","0.2972","0.0004","1/12/2025, 14:31:57"
"G-VOC","2025-01-12T20:27:10.050Z","1.952","0.0792","0.2384","0","1/12/2025, 14:27:10"
"G-VOC","2025-01-12T20:26:42.079Z","1.968","0.0796","0.2332","0","1/12/2025, 14:26:42"
"G-VOC","2025-01-12T20:26:14.033Z","1.96","0.0796","0.2328","0","1/12/2025, 14:26:14"
"G-VOC","2025-01-12T20:25:46.028Z","1.932","0.0796","0.2472","0","1/12/2025, 14:25:46"
"G-VOC","2025-01-12T20:25:18.023Z","1.916","0.08","0.2404","0","1/12/2025, 14:25:18"
"G-VOC","2025-01-12T20:24:50.013Z","1.892","0.0812","0.236","0","1/12/2025, 14:24:50"
"G-VOC","2025-01-12T20:24:21.992Z","1.9","0.0812","0.2392","0","1/12/2025, 14:24:22"
"G-VOC","2025-01-12T20:23:53.994Z","1.92","0.0808","0.2308","0","1/12/2025, 14:23:54"
"G-VOC","2025-01-12T20:23:25.992Z","1.944","0.0796","0.2372","0","1/12/2025, 14:23:26"
"G-VOC","2025-01-12T20:22:57.982Z","1.928","0.0792","0.2332","0","1/12/2025, 14:22:58"
"G-VOC","2025-01-12T20:22:29.982Z","1.932","0.0796","0.238","0","1/12/2025, 14:22:30"
"H-VOC","2025-01-12T20:20:44.793Z","1.916","0.0788","0.2972","0","1/12/2025, 14:20:44"
"H-VOC","2025-01-12T20:20:02.785Z","1.932","0.078","0.2992","0","1/12/2025, 14:20:03"
"H-VOC","2025-01-12T20:19:20.778Z","1.952","0.0776","0.2972","0","1/12/2025, 14:19:21"
"H-VOC","2025-01-12T20:18:38.775Z","1.912","0.0772","0.2948","0","1/12/2025, 14:18:39"
"H-VOC","2025-01-12T20:17:56.764Z","1.924","0.078","0.2956","0","1/12/2025, 14:17:57"
"H-VOC","2025-01-12T20:17:14.799Z","1.968","0.078","0.2984","0","1/12/2025, 14:17:15"
"G-VOC","2025-01-12T20:16:53.900Z","2.18","0.0704","0.2316","0","1/12/2025, 14:16:54"
"H-VOC","2025-01-12T20:16:32.747Z","1.976","0.0772","0.2936","0.0008","1/12/2025, 14:16:33"
"G-VOC","2025-01-12T20:16:25.893Z","2.172","0.0704","0.2384","0","1/12/2025, 14:16:26"
"G-VOC","2025-01-12T20:15:57.894Z","2.164","0.0712","0.2344","0","1/12/2025, 14:15:58"
"G-VOC","2025-01-12T20:15:29.887Z","2.164","0.0712","0.2324","0","1/12/2025, 14:15:30"
"G-VOC","2025-01-12T20:15:01.877Z","2.156","0.0708","0.2352","0","1/12/2025, 14:15:02"
"G-VOC","2025-01-12T20:14:33.901Z","2.164","0.0712","0.236","0","1/12/2025, 14:14:34"
"G-VOC","2025-01-12T20:14:05.858Z","2.14","0.072","0.2384","0","1/12/2025, 14:14:06"
"G-VOC","2025-01-12T20:13:37.855Z","2.136","0.0728","0.2528","0.0004","1/12/2025, 14:13:37"
"G-VOC","2025-01-12T20:13:09.859Z","2.128","0.0732","0.2396","0","1/12/2025, 14:13:10"
"G-VOC","2025-01-12T20:12:41.849Z","2.14","0.0736","0.2316","0.0004","1/12/2025, 14:12:42"
"G-VOC","2025-01-12T20:07:05.750Z","2.08","0.0748","0.2344","0","1/12/2025, 14:07:05"
"G-VOC","2025-01-12T20:06:37.751Z","2.088","0.076","0.2356","0","1/12/2025, 14:06:37"
"G-VOC","2025-01-12T20:06:09.781Z","2.036","0.0756","0.2508","0.0004","1/12/2025, 14:06:09"
"H-VOC","2025-01-12T20:06:02.673Z","2","0.0748","0.298","0","1/12/2025, 14:06:03"
"G-VOC","2025-01-12T20:05:41.751Z","2.048","0.0764","0.246","0","1/12/2025, 14:05:42"
"H-VOC","2025-01-12T20:05:20.650Z","2.048","0.0756","0.2952","0","1/12/2025, 14:05:20"
"G-VOC","2025-01-12T20:05:13.786Z","2.072","0.0772","0.2344","0.0004","1/12/2025, 14:05:14"
"G-VOC","2025-01-12T20:04:45.773Z","2.076","0.076","0.2368","0","1/12/2025, 14:04:46"
"H-VOC","2025-01-12T20:04:38.646Z","2.02","0.0748","0.2952","0","1/12/2025, 14:04:38"
"G-VOC","2025-01-12T20:04:17.759Z","2.076","0.0764","0.2312","0.0004","1/12/2025, 14:04:18"
"H-VOC","2025-01-12T20:03:56.668Z","2.028","0.074","0.2952","0","1/12/2025, 14:03:56"
"G-VOC","2025-01-12T20:03:49.709Z","2.112","0.076","0.2304","0","1/12/2025, 14:03:49"
"G-VOC","2025-01-12T20:03:21.704Z","2.128","0.0752","0.238","0","1/12/2025, 14:03:22"
"H-VOC","2025-01-12T20:03:14.661Z","2.06","0.0736","0.294","0","1/12/2025, 14:03:15"
"G-VOC","2025-01-12T20:02:53.708Z","2.116","0.0744","0.2332","0.0004","1/12/2025, 14:02:53"
"H-VOC","2025-01-12T20:02:32.613Z","2.104","0.0728","0.2908","0","1/12/2025, 14:02:32"
"G-VOC","2025-01-12T20:02:25.699Z","2.148","0.0744","0.2324","0.0008","1/12/2025, 14:02:26"
"H-VOC","2025-01-12T20:01:50.605Z","2.072","0.072","0.2976","0.0004","1/12/2025, 14:01:50"
"G-VOC","2025-01-12T19:56:49.625Z","2.184","0.0736","0.2316","0","1/12/2025, 13:56:50"
"G-VOC","2025-01-12T19:56:21.613Z","2.22","0.0732","0.2384","0","1/12/2025, 13:56:21"
"G-VOC","2025-01-12T19:55:53.650Z","2.216","0.0724","0.238","0.0004","1/12/2025, 13:55:54"
"G-VOC","2025-01-12T19:55:25.660Z","2.236","0.0716","0.2364","0.0004","1/12/2025, 13:55:26"
"G-VOC","2025-01-12T19:54:57.629Z","2.208","0.0712","0.2356","0","1/12/2025, 13:54:57"
"G-VOC","2025-01-12T19:54:29.617Z","2.204","0.0708","0.2332","0","1/12/2025, 13:54:30"
"G-VOC","2025-01-12T19:54:01.594Z","2.232","0.072","0.2376","0","1/12/2025, 13:54:01"
"G-VOC","2025-01-12T19:53:33.585Z","2.188","0.0712","0.2348","0","1/12/2025, 13:53:33"
"G-VOC","2025-01-12T19:53:05.609Z","2.172","0.0736","0.2384","0","1/12/2025, 13:53:05"
"G-VOC","2025-01-12T19:52:37.594Z","2.204","0.0732","0.2392","0.0004","1/12/2025, 13:52:37"
"G-VOC","2025-01-12T19:52:09.579Z","0","0","0","0","1/12/2025, 13:52:09"
"H-VOC","2025-01-12T19:51:20.528Z","2.184","0.0708","0.2968","0","1/12/2025, 13:51:20"
"H-VOC","2025-01-12T19:50:38.513Z","2.2","0.0696","0.2944","0","1/12/2025, 13:50:39"
"H-VOC","2025-01-12T19:49:56.506Z","2.216","0.0684","0.2928","0","1/12/2025, 13:49:56"
"H-VOC","2025-01-12T19:49:14.495Z","2.228","0.0676","0.2932","0","1/12/2025, 13:49:14"
"H-VOC","2025-01-12T19:48:32.484Z","2.216","0.066","0.2976","0","1/12/2025, 13:48:32"
"H-VOC","2025-01-12T19:47:50.483Z","2.192","0.0664","0.2912","0","1/12/2025, 13:47:51"
"H-VOC","2025-01-12T19:47:08.475Z","2.224","0.0668","0.2904","0","1/12/2025, 13:47:08"
"G-VOC","2025-01-12T19:47:01.499Z","2.296","0.0684","0.2324","0","1/12/2025, 13:47:01"
"G-VOC","2025-01-12T19:46:33.487Z","2.26","0.0684","0.232","0","1/12/2025, 13:46:34"
"G-VOC","2025-01-12T19:46:05.474Z","2.272","0.0696","0.2328","0.0004","1/12/2025, 13:46:05"
"G-VOC","2025-01-12T19:45:37.501Z","2.272","0.0692","0.2324","0.0004","1/12/2025, 13:45:37"
"G-VOC","2025-01-12T19:45:09.469Z","2.276","0.0688","0.2328","0.0008","1/12/2025, 13:45:09"
"G-VOC","2025-01-12T19:44:41.464Z","2.284","0.0684","0.2324","0.0004","1/12/2025, 13:44:41"
"G-VOC","2025-01-12T19:44:13.501Z","2.308","0.0688","0.2344","0.0008","1/12/2025, 13:44:14"
"G-VOC","2025-01-12T19:43:45.459Z","2.284","0.068","0.2332","0","1/12/2025, 13:43:45"
"G-VOC","2025-01-12T19:43:17.444Z","2.256","0.0692","0.2332","0","1/12/2025, 13:43:17"
"G-VOC","2025-01-12T19:42:49.440Z","2.256","0.0696","0.2304","0.0004","1/12/2025, 13:42:49"
"G-VOC","2025-01-12T19:42:21.416Z","2.264","0.0696","0.2324","0.0012","1/12/2025, 13:42:21"
"G-VOC","2025-01-12T19:36:45.348Z","2.264","0.0692","0.2324","0.0004","1/12/2025, 13:36:45"
"H-VOC","2025-01-12T19:36:38.378Z","2.224","0.0672","0.2928","0","1/12/2025, 13:36:38"
"G-VOC","2025-01-12T19:36:17.388Z","2.212","0.0696","0.2324","0.0004","1/12/2025, 13:36:17"
"H-VOC","2025-01-12T19:35:56.395Z","2.212","0.066","0.2928","0","1/12/2025, 13:35:56"
"G-VOC","2025-01-12T19:35:49.336Z","2.128","0.0732","0.2356","0.0004","1/12/2025, 13:35:49"
